0090731948   1.68   0.43   1.20   1.38   1.57   0.07   0.48   0.14   0.69  -0.08   1.71   1.78   
0090731949   1.59   0.27  -0.63   0.22  -0.15   0.65   0.23   1.00   0.65   0.68  -0.60  -0.90   
0090731950  -1.86  -1.87  -1.01  -0.77  -0.03  -0.91   0.32  -0.12   0.65   0.54   0.27  -0.05   
0090731951  -1.42  -1.55  -1.12  -0.40  -0.33  -0.82  -0.72  -0.70  -0.09  -0.34   0.70   0.72   
0090731952   0.47   0.13   0.27   0.44   0.62  -0.59  -1.13  -0.98  -0.54  -0.04  -0.82  -0.68   
0090731953  -0.21   0.47   0.09   0.45   0.17   0.60   0.65   0.16   1.57   0.58   0.44   0.46   
0090731954   0.49   0.09  -1.67  -1.63  -1.12  -1.42  -1.64  -2.74  -2.73  -2.71  -1.23  -0.75   
0090731955  -0.11  -0.57  -1.12  -0.79  -0.35   0.05   0.16  -0.58  -0.04  -0.68  -0.22  -1.41   
0090731956  -1.88  -0.97  -0.13   0.46  -0.22  -0.42  -0.29  -0.82   0.22   0.18   0.24  -0.63   
0090731957  -1.19  -1.10  -0.90  -0.20   0.92   1.34   0.85  -0.65   0.43   0.73   1.99   0.82   
0090731958   0.50  -0.64  -0.16   0.72   0.54   0.61   0.37   0.12  -0.68  -2.00  -1.55  -1.32   
0090731959  -0.74   0.07   1.22   0.87   1.24   0.33   0.68  -0.63  -0.08   1.37   1.12   0.56   
0090731960  -0.43   0.39   0.81   0.62  -0.26  -0.56  -0.72  -0.27   0.36   0.00  -0.46  -1.88   
0090731961  -1.52  -0.13   0.51   1.47   1.02   1.34  -0.06   0.51  -0.30  -0.82  -1.84  -0.09   
0090731962   0.81   0.92   0.37   0.58   0.07   0.14  -0.70  -0.26  -0.57  -0.40   0.43  -0.08   
0090731963   0.36  -0.22   0.07  -0.17   0.04   1.23   1.21   0.44  -0.37  -1.69  -0.32  -0.63   
0090731964   1.25   1.78   2.26   1.77   1.38   0.79   0.92   1.24   1.54   1.54   0.97   1.45   
0090731965   0.01   0.60   0.59   0.90  -0.10  -0.17   0.01   0.48  -0.26  -0.11  -0.03  -0.59   
0090731966  -0.09   0.82   1.26   0.48   0.79   0.66   0.69  -0.53  -0.26   0.41   0.34   0.25   
0090731967   0.16   0.05  -0.69  -1.50  -1.10   0.01   1.13   1.31   0.49  -0.45  -0.73   0.27   
0090731968   0.21  -0.88  -1.65  -1.53  -0.39  -0.26  -0.07  -0.84  -0.99  -1.14  -0.08   0.53   
0090731969   0.02  -0.68  -0.80  -0.37   0.39   0.10   0.33   0.53   1.28   0.90  -0.09  -0.38   
0090731970  -0.35  -0.55   0.16   0.13   0.69  -0.42   0.03   0.26  -0.02   0.70  -0.30   0.22   
0090731971  -0.44   0.21   0.92   0.85   0.66  -0.07   0.79   1.21   1.02   0.20  -0.24   0.44   
0090731972   1.06   1.16   0.62  -0.71  -0.55   0.30   0.59  -0.03  -2.05  -1.52  -0.41   0.85   
0090731973   1.31   1.27   1.16   1.49   1.94   2.32   0.83   0.07  -0.54  -0.67  -0.56  -0.30   
0090731974   0.54   0.99   0.15  -0.13  -0.23   0.25   0.08   0.31   0.56  -0.09  -0.60  -0.57   
0090731975   0.57   1.18   1.53   1.37   1.50   1.28   1.22   0.33   0.64   0.43   0.61   0.25   
0090731976  -0.11  -0.90  -0.51  -1.15   1.14   1.22   1.48  -0.50  -0.53   0.83   1.44   1.41   
0090731977   0.77  -0.50   0.04  -0.26  -0.14  -1.71  -1.52  -0.85   0.24   0.72   0.99   0.80   
0090731978   1.40   0.22  -0.20  -1.09   0.08  -0.08  -0.21  -0.69  -1.17  -1.87  -1.63  -0.88   
0090731979   0.31   0.95   0.55   0.94   0.65   0.91   0.21  -0.36   1.12   0.33   0.84  -0.58   
0090731980   0.01  -1.04   1.42   1.23   2.03   0.10  -0.98  -3.03  -1.86  -0.39   0.18  -1.12   
0090731981  -2.39  -1.47  -0.77  -0.10  -0.77  -0.95  -1.11  -0.72  -1.31  -0.52  -0.90   0.43   
0090731982   0.48   1.19  -0.10   0.44  -0.08   0.75   0.16   0.02  -0.43  -0.76   0.06   0.84   
0090731983   0.88   1.04   1.01   1.30   0.75   0.23  -1.23  -1.68  -1.38  -0.59   1.06   1.53   
0090731984   1.92   1.19   0.56   0.64   1.04   0.28   0.89   0.05  -0.29  -1.90  -1.28  -1.22   
0090731985  -1.23  -0.89  -1.07  -1.22  -1.35  -0.73   0.26   0.65  -0.01   0.32   0.58   0.96   
0090731986  -0.13  -0.85  -0.99  -1.31  -1.78  -2.11  -1.87  -1.14  -0.87   0.45   0.95   1.25   
0090731987   1.80   1.48   1.44  -0.25  -0.91  -0.80  -0.41  -0.53  -1.33  -1.65  -0.84  -1.39   
0090731988  -0.14  -0.35  -0.28  -0.16  -0.63  -1.17  -2.10  -1.72   0.36   0.85   0.83  -0.78   
0090731989  -1.42  -1.78  -1.10  -0.37  -0.03   1.47   1.90   1.51   0.81   0.55   0.87   0.79   
0090731990   0.88   1.09   0.77  -0.12  -0.57  -1.83  -1.54  -2.04  -1.52   0.28   0.21   0.50   
0090731991   0.95   0.63   1.65   0.52   1.69   1.50   1.72   1.41   0.51  -1.02  -1.94  -1.20   
0090731992   0.07   0.58   0.76  -0.11  -0.81  -0.53  -0.11   1.15   0.90   1.22   1.64   1.37   
0090731993   1.76   0.30   1.03   0.08  -0.12  -1.36  -1.72  -2.40  -2.14  -0.36   0.52   0.50   
0090731994   0.32  -0.27   0.50   0.01  -0.15   0.25   1.60   2.04   1.39   1.91   1.57   1.25   
0090731995  -0.07   0.21   0.00  -0.49  -1.39  -0.48  -0.51   0.50  -0.24   1.20   0.89   0.65   
0090731996   0.29  -0.49   0.65   0.28   0.35  -0.94  -1.23  -0.85  -0.14   0.51   0.28   0.07   
0090731997   0.23   0.64   0.08   0.04  -0.41   0.29  -0.21  -0.81  -0.57   0.71   1.78   1.90   
0090731998   1.74   2.16   1.72   1.69   0.79  -0.10  -1.21  -1.36   0.55   0.39   0.28  -1.40   
0090731999  -0.46  -0.64  -0.84  -1.68  -1.51  -0.37   0.07  -0.21  -0.88  -0.62  -0.09  -0.71   
0090732000  -0.59  -1.27  -0.72  -1.09  -1.13  -1.51  -1.79  -1.24   0.09  -0.02   0.64  -0.39   
0090732001  -0.18  -1.41   0.02  -0.05   0.34  -0.03   0.53   0.25  -0.82  -1.57  -1.07  -2.39   
0090732002  -1.22  -1.41  -0.49  -0.82  -0.38  -1.08  -0.86  -1.24   0.02   0.95   1.61   1.29   
0090732003   0.23  -0.19   0.18   1.08   1.58   2.03   2.28   1.66   0.69   0.08  -0.17  -0.33   
0090732004  -0.91  -0.69  -1.31  -1.37  -1.91   0.14   0.31   0.52   2.08   2.17   2.26   0.05   
0090732005  -0.35  -1.02  -0.09   0.80   0.71   1.18   1.62   1.97   0.36  -0.41  -0.67   0.30   
0090732006   0.04  -0.11  -1.06  -1.36  -1.69  -1.12  -1.49  -1.56  -1.38  -0.25   0.06   0.04   
0090732007  -0.11  -0.76  -1.29  -1.92  -2.42  -1.77  -1.09  -0.32  -0.65  -0.60  -0.70   0.06   
0090732008  -0.25   0.48  -0.30  -0.13  -0.81  -1.24  -1.24   0.02  -0.26   0.57  -0.01   0.81   
0090732009  -0.14  -1.08  -0.62   0.67   1.90   1.28  -0.28  -1.05   0.35   1.83   1.65   2.09   
0090732010   1.99   1.76  -0.13  -0.97  -0.30  -0.08  -0.17  -0.61  -0.80  -0.59  -0.81  -1.30   
0090732011  -1.06  -1.09  -0.22  -0.14  -0.66  -1.50  -1.48  -1.76  -1.36  -1.02   0.01  -0.22   
0090732012  -0.60  -1.12  -1.00  -1.24  -0.70  -0.57  -0.16   0.21  -0.22  -0.14  -1.18  -0.46   
0090732013  -0.53   1.50   0.90   1.38   0.16   1.44   2.22   2.61   1.67  -0.20  -0.92   0.34   
0090732014   0.52   0.24  -0.55   0.71   0.90   0.94  -0.73  -1.57  -0.73  -0.12   0.81   0.82   
0090732015   0.61   0.13  -0.79   0.12  -0.31   0.20  -0.86  -0.04  -0.01   0.46   1.10   1.95   
0090732016   1.87   1.27  -0.59  -0.26  -0.66  -0.35  -1.39  -1.67  -1.65  -1.02  -1.20  -0.43   
0090732017   0.88   0.76  -0.52  -1.50  -0.23   1.21   1.00   0.33   0.09   0.58   0.10  -0.53   
0090732018  -1.30  -0.80  -0.87  -0.28   0.57   1.27   1.35   0.66   0.12   0.24   0.99   2.25   
0090732019   2.36   1.49  -0.74  -0.81  -0.90   0.06  -0.49  -0.13  -2.10  -0.20   0.10   1.42   
0090732020   0.96   2.27   1.52   2.03   1.01   0.83  -0.93  -0.06   1.03   1.69   1.02   0.05   
0090732021  -0.11   0.11   0.37   0.28  -0.28   0.22   0.85   1.59   1.67   1.66   0.54   0.14   
0090732022  -0.52  -0.39  -0.46  -0.32  -0.13  -0.65  -0.37  -0.02   0.22  -0.41  -0.18  -0.18   
0090732023   0.77   0.15   0.34   0.04   0.20   0.87   0.18   0.77  -0.14  -0.06  -0.85  -0.26   
0090732024   0.29   0.44   0.76   0.44   1.25   0.23   0.78  -0.21   1.88   0.59   0.84  -0.80   
0090732025  -0.50  -1.14  -1.02  -0.50   0.72   1.31   0.84   0.54 -99.99 -99.99 -99.99 -99.99   
0100731895 -99.99 -99.99  -0.31  -2.02  -0.58  -0.84  -0.29  -1.21   0.61  -0.88  -0.98  -1.19   
0100731896   0.53   0.61   0.80   0.23   1.75   1.05   0.89   0.38   0.44  -0.27   1.41   1.22   
0100731897   0.83  -0.14   0.47   1.01  -0.10  -0.45   0.02   0.20   0.32   0.39   1.33   1.05   
0100731898   0.55   0.06  -0.45  -0.70  -0.79  -0.73  -0.13  -0.70  -0.67  -1.25  -0.72  -1.25   
0100731899  -0.74  -0.56   0.49   0.43  -0.12  -0.69  -0.93  -0.58  -0.38   1.04   0.54   0.58   
0100731900  -0.62  -0.81  -1.15   0.09   0.21   0.06  -0.91  -1.51  -0.44   0.99   0.79   0.26   
0100731901  -0.03   0.31   0.63   0.07  -0.53  -0.56  -0.54  -1.02  -0.37  -0.29  -0.81  -0.59   
0100731902  -0.75   0.35  -0.05   0.63  -0.17  -0.39   0.01  -0.45  -0.12  -1.76  -0.40   0.26   
0100731903   1.19   0.00   0.18  -0.76   0.33  -0.31  -0.10   0.04   0.47   0.05   0.95   0.26   
0100731904   0.12   0.56   2.66   2.99   1.54  -0.95  -0.69  -0.12  -0.48  -0.74  -1.48  -0.88   
0100731905  -1.40  -1.37  -1.18  -0.66   0.53   0.51   0.52  -0.03  -0.88  -0.81  -0.75  -1.18   
0100731906  -0.21   0.11   1.26   0.44   1.09   0.76   0.91   0.53  -0.21  -0.56  -0.05   0.82   
0100731907   1.48   1.54   2.00   1.53   0.63   0.30   0.64   1.67   0.60  -0.11  -1.07  -0.34   
0100731908  -0.71  -0.69  -1.61  -1.58  -0.22   1.10   1.68   1.23   0.44   1.18   0.06  -0.61   
0100731909   0.49   1.54   1.81  -0.55  -1.42  -1.23   0.23   0.20   1.71   0.47   2.22   1.10   
0100731910   1.19   0.55   0.24   0.09  -1.06  -1.23  -1.52  -2.44  -0.65  -0.12   1.62   0.80   
0100731911   1.14  -0.20  -0.55  -2.13  -0.68   1.07   1.10   0.37  -1.17   0.00   0.31  -0.07   
0100731912  -0.06  -0.16   0.23   0.69   1.02   0.99   0.83   1.08   1.22   1.16   0.24  -0.15   
0100731913  -0.02  -0.58   0.02  -1.05  -0.26   0.71   1.81   2.06   0.85  -0.11   0.41   0.02   
0100731914   0.45  -0.06  -0.22  -0.81  -1.10   0.50   0.47   0.47   0.22   0.52  -0.18  -1.44   
0100731915  -2.31  -1.66  -1.32  -0.63   1.26   1.42   2.00   0.09   0.84  -0.81  -0.18  -0.35   
0100731916   0.80   1.44   1.93   1.06  -0.12  -0.63   0.11   0.45   0.32  -0.26  -0.64  -0.10   
0100731917  -0.31   0.37   0.25   1.05   0.91   0.17  -0.54  -2.02  -0.28  -1.23  -0.92  -0.04   
0100731918   0.86   1.29   0.40  -0.47  -1.12  -1.42  -0.67   0.22   1.18   1.38   0.03  -1.04   
0100731919  -1.88  -0.50   0.26   0.82  -1.07  -2.02  -2.74  -2.79  -0.78  -0.05   0.32   0.03   
0100731920  -0.52  -1.56  -1.14  -0.05   0.44  -0.18  -1.00  -0.29   0.63   1.71   1.32   1.03   
0100731921   0.63   0.51   0.32   0.58   1.53   1.02   0.34  -0.82  -0.53  -0.86   0.16   0.29   
0100731922   0.38  -0.16  -0.04   0.72   0.27  -0.18  -0.72   0.45   0.20  -0.55  -1.84  -0.43   
0100731923   0.43   0.48  -0.60  -0.82   0.15   1.51   1.46   1.68   0.50   1.02   0.01   0.10   
0100731924  -1.07  -0.78  -1.33  -1.57  -2.71  -2.74  -2.30  -1.20  -0.71   0.18   0.39   0.65   
0100731925   0.56   0.90   0.80   0.82  -0.01   0.35   0.17   0.84   1.28   0.99  -0.10  -0.46   
0100731926  -0.85  -0.05  -0.71  -0.43  -1.59  -1.20  -0.98   0.02   0.74   0.10   1.20   0.85   
0100731927   0.98   0.67   0.61   0.60  -0.08   0.10   0.04  -0.55   1.13   1.67   3.09   1.90   
0100731928   1.28  -1.15  -0.42  -0.41  -0.38  -1.32  -1.41  -0.78  -1.41  -1.05  -0.94  -0.67   
0100731929  -0.44  -0.64  -0.52  -0.40  -0.90  -0.61  -1.41  -0.61  -1.37  -1.26  -2.15  -0.82   
0100731930  -0.69   0.58  -0.35   0.26  -0.03  -0.11  -0.41  -0.05   0.87   1.29   0.13  -1.08   
0100731931  -1.83  -2.13  -0.86  -0.64  -0.91  -1.90  -1.93  -1.71  -0.64  -0.45  -0.22   0.16   
0100731932   0.04   0.01   0.40   0.97   1.57   0.50   0.69   0.40  -0.40  -1.06  -0.61  -0.12   
0100731933   0.33   0.25   0.01  -0.89  -1.03  -0.85  -0.83  -1.45  -0.98   0.06  -0.75   0.66   
0100731934   0.28   0.59  -0.58  -1.20  -1.65  -1.59  -1.45  -0.76  -1.44  -0.17   0.30   0.38   
0100731935  -0.07  -0.97  -0.98  -0.16   0.36  -0.35  -1.43  -2.05  -2.43  -1.75  -1.69  -1.59   
0100731936  -0.03   1.30   1.76   0.50  -1.38  -0.34   0.07   0.95  -0.02  -1.39  -2.53  -2.49   
0100731937  -1.72  -0.18   0.00   0.73  -0.72  -0.33  -0.58  -0.08  -0.52  -1.15   0.01   0.93   
0100731938   0.75   0.70   1.27   1.61   1.42  -0.09   0.60   0.54   0.01   0.69   0.50   0.15   
0100731939  -0.99  -0.95  -0.70  -1.03  -1.87  -1.61  -0.97  -0.70  -0.47  -0.52  -1.49  -1.22   
0100731940  -0.70   1.39   1.91   2.15  -0.04  -1.10  -1.92  -1.38   1.63   2.07   2.08   0.17   
0100731941  -0.64  -1.06  -1.64  -1.03   0.00   1.40   1.44   1.73   1.43   1.28   0.25   0.85   
0100731942   0.41   0.39  -1.25  -0.94   0.32   1.06   0.99  -0.72  -1.47  -1.20   1.12   1.77   
0100731943   1.99   0.98   0.48  -0.06  -0.25   0.10   0.05   0.31  -1.30  -0.26  -0.96  -1.09   
0100731944  -2.36  -1.73  -1.54   0.05  -0.34   1.53   1.00   1.26  -0.83  -1.39  -0.54  -0.88   
0100731945  -0.76  -0.72   0.10   0.52   0.79   0.95   1.11   0.58   0.44   0.17   0.51   0.52   
0100731946   0.49   0.03   0.10  -0.04  -0.10  -0.87  -0.30  -0.24   0.44   1.49   2.32   1.79   
0100731947   0.56  -0.80  -1.12  -1.06  -0.75   0.14   0.19   0.45  -0.07   1.30   1.22   0.32   
0100731948  -0.41  -0.48  -0.05   0.56   0.86   1.44   1.41   0.88   0.30  -0.72   0.13   0.57   
0100731949   0.29   0.54  -0.40  -0.35  -1.07  -0.91  -0.42  -1.42  -0.76  -0.13   0.04  -0.19   
0100731950   0.56   0.69   1.73   0.63  -0.25  -0.85  -0.41   0.38   0.44   1.02   0.95   0.72   
0100731951   0.34   0.61   0.52   0.25  -0.82  -0.99  -0.71   0.31   0.25   1.37   0.42   1.47   
0100731952   0.66   0.83  -0.01  -0.74  -0.89  -0.19   0.49   0.32  -1.31  -2.67  -2.47  -1.82   
0100731953   0.43   1.17   1.12  -0.07   0.40   0.89   0.39  -0.30  -1.92  -1.93  -1.43  -0.89   
0100731954   0.36   0.30   0.48  -0.23  -0.79   0.03   0.12   1.18   0.13  -0.81  -1.47  -1.52   
0100731955  -1.44  -1.26  -1.03   0.17   0.23   0.51   0.41   0.30   0.21   0.02   0.81   2.16   
0100731956   2.09   1.93   0.20  -1.15  -0.65  -0.38   0.11  -0.24  -0.64   0.80  -0.47  -0.15   
0100731957  -1.19  -0.18   0.31   0.86   2.29   1.47   1.29  -0.55  -1.49  -0.58  -0.97  -0.04   
0100731958  -0.22   0.51   0.13   1.09   0.23   0.95   0.39   0.73  -0.11  -1.13  -0.07   0.11   
0100731959   0.77   0.34   0.07  -0.79  -0.45  -0.21  -0.14  -0.63   1.50   1.87   0.94  -1.06   
0100731960  -1.46  -0.91   0.13   0.66   0.33  -0.77  -1.10  -0.71  -0.15  -0.09   0.33  -0.28   
0100731961  -0.83  -1.15  -0.25   0.61  -0.08  -0.66  -0.66  -0.69   0.88   1.41   0.83   0.22   
0100731962  -0.47  -0.23  -0.19   0.03   0.49   0.12   0.52  -0.40  -0.04   0.52   0.60  -0.02   
0100731963  -0.67  -0.66  -0.26   0.95   0.61   1.96   1.14   1.29   0.28   0.22   0.67  -0.17   
0100731964   0.35  -0.90  -0.27  -0.52   0.29   1.32   1.31   1.86   0.13  -0.63  -0.39   2.45   
0100731965   2.78   2.83  -0.47  -0.70  -0.46   0.89   0.10   1.48   1.39   0.27  -0.65  -1.26   
0100731966  -0.54  -1.15  -0.58  -1.30  -1.54  -1.61  -1.40  -0.93  -1.02  -1.03  -0.38  -0.02   
0100731967   0.95   0.40   0.51   0.14   0.43   1.09   0.64   0.68  -1.02   0.31   0.11   0.16   
0100731968  -0.69  -0.01  -0.24  -0.27  -1.07  -0.21  -0.02   1.50   1.74   1.97   0.91   0.81   
0100731969   1.81   1.68   0.83  -1.49  -2.02  -0.37  -0.27  -0.02  -0.87  -0.81  -1.18  -0.97   
0100731970   0.73   1.08   1.23  -0.38   0.06   0.80   1.05   1.01   0.78   0.38   1.32   1.04   
0100731971   1.58   1.01   1.10   0.43   0.69   0.85   0.47   0.58  -0.05   0.04   0.13   0.64   
0100731972   1.14   1.57   1.29   0.72  -0.27  -0.24  -0.37   0.12   0.24   0.31  -0.28  -0.07   
0100731973  -0.22  -0.55  -1.22  -1.75  -1.41  -1.14  -0.61  -0.26   0.66   0.02   2.10   1.81   
0100731974   2.22   1.19   1.71   0.90   0.34  -1.49  -1.44  -0.70  -0.99  -1.16  -1.26  -0.43   
0100731975   0.22   1.00   1.28   1.41   0.61   0.30   0.25   1.01   0.35   1.37   0.62   1.15   
0100731976   0.15   0.44   0.17   0.50  -0.38  -0.21  -0.38   1.11   1.71   0.75  -1.50  -2.92   
0100731977  -3.09  -2.82  -2.18  -3.03  -0.59  -0.35   1.08   0.99   1.82   0.70   0.38   1.18   
0100731978   1.43   1.61   0.07   0.69   0.46   0.41  -0.10   0.14   1.53  -0.19  -0.98  -1.48   
0100731979  -0.73   0.05  -0.11   0.14  -1.01  -1.02  -1.13  -0.14  -0.22   0.31  -0.95  -0.72   
0100731980  -0.19   0.29   0.76  -0.11   1.36   1.40   1.84   0.63   1.35   0.43   0.09  -0.09   
0100731981  -0.35  -0.32  -0.98   0.33   1.01   1.45   1.17   0.16  -0.85  -0.42   0.54   1.35   
0100731982   1.33   1.53   1.40   1.60   0.84   0.23   0.40   0.88   1.80   1.55   1.19   0.83   
0100731983   0.26   0.53   0.91   1.11   0.66  -0.09   1.00   2.05   2.18   1.03   1.35   1.62   
0100731984   1.02   0.00  -0.55   0.45   0.98   1.37   1.60   1.75   1.10   0.62   0.95   0.66   
0100731985  -0.44  -1.47  -1.71  -1.02  -0.77  -1.02  -0.40  -0.51   1.73   1.63   1.57  -0.46   
0100731986  -0.52   0.75   1.58   2.02   0.20  -0.12  -0.22  -0.15   1.57   0.62   0.35  -1.69   
0100731987  -1.48  -2.00  -0.92  -1.20  -0.30  -0.43   1.01   0.61   0.07  -2.60  -2.18  -1.36   
0100731988  -0.59  -0.75  -0.85  -0.35   0.27  -0.01  -0.67  -1.45  -1.80  -2.11   0.37   0.12   
0100731989   0.66  -0.92   0.55   0.21   0.70  -0.89  -0.66  -0.10   0.32   0.49  -0.39  -1.20   
0100731990  -0.72  -0.81  -0.30  -0.32   0.56   0.84   0.53   0.29  -0.14   0.06  -0.36  -0.29   
0100731991  -0.85  -1.65  -1.06  -0.05   1.53   1.13   0.72  -0.17  -0.54  -0.61   0.29  -0.19   
0100731992  -0.69  -1.71  -2.21  -1.43  -2.03  -0.56  -0.29   0.55   0.15  -0.51  -0.27   0.05   
0100731993   0.15  -0.13  -0.04   0.83   1.33   1.72   1.79   2.30   0.87  -0.60  -1.82  -1.68   
0100731994  -1.77  -0.94  -1.31  -0.79  -1.08  -0.40  -0.62  -1.09  -1.30  -0.31   0.45   0.57   
0100731995   0.54  -0.11   0.91   0.96   2.05   1.60   1.82   1.57   0.38  -0.05   0.82   1.33   
0100731996   1.47   1.37   0.88   1.03   1.68   1.08   0.30  -1.58  -0.93  -0.37   0.60   2.72   
0100731997   2.64   2.49   0.56   0.22   0.37   0.44   0.69   1.31   1.52   1.04   0.07  -0.89   
0100731998  -0.43  -0.31   0.33  -0.41   1.46   1.93   2.35   0.83   0.64  -0.53   0.62   0.43   
0100731999   0.91   1.35   0.94   0.67  -0.72  -0.08  -0.17  -0.05  -1.27  -1.08  -1.21  -0.60   
0100732000  -0.01   0.45   0.41  -0.06  -0.67  -0.86  -0.94  -1.65  -0.34   0.77   0.09  -0.74   
0100732001  -1.94  -2.01  -2.08  -1.04  -1.04  -0.63  -0.72  -0.45  -0.65  -0.49  -0.09   0.48   
0100732002   0.28  -0.19  -0.51  -0.58  -0.38  -0.52  -0.78  -0.68  -0.62  -1.33  -1.41  -1.00   
0100732003  -0.19   0.04   0.47   0.77   0.97  -0.34  -1.18  -1.22  -0.70  -1.05  -0.98  -0.19   
0100732004   0.27   0.24  -0.80  -1.40  -0.33   0.33   0.84   0.78   1.35   1.55  -0.16  -0.46   
0100732005  -1.20  -1.57  -1.54  -0.82   1.59   1.72   1.46   0.04  -0.98  -0.39   0.02   0.88   
0100732006   1.40   1.24   0.82   0.60   0.64   0.41  -0.50  -0.53  -0.55  -0.40   0.93   0.67   
0100732007   0.05  -0.81  -1.35  -0.73  -1.59  -1.20  -1.40  -0.99  -0.51   0.49   0.16   0.48   
0100732008   0.36   0.56   0.23  -0.57  -0.79  -0.83  -0.71  -0.56  -0.79  -0.91  -0.60   0.16   
0100732009   0.39  -0.13  -0.14  -0.06   0.40   0.96   1.09   1.70  -0.14   0.43  -0.87  -0.82   
0100732010  -1.21  -1.37  -1.23  -0.68   0.56   1.65   1.25   1.02  -0.36   0.42   0.50   1.17   
0100732011   0.69   0.35   0.52   1.36   2.58   1.46   0.73  -0.16  -1.38   0.01  -0.24  -0.45   
0100732012  -0.65  -0.76   0.90   0.93   1.25  -0.08  -0.07  -0.34  -1.27  -0.66  -0.13   0.92   
0100732013   0.19  -0.54  -1.87  -1.68  -1.14  -0.69  -0.84  -0.54   1.24   0.61  -0.05  -1.54   
0100732014  -1.32  -0.36   1.03   1.73   0.60  -0.65  -1.18   0.61   1.25   1.04   0.31   0.32   
0100732015   0.15  -0.47  -1.25  -1.45  -0.56  -0.54   0.33  -0.26   0.68   0.03  -0.06   0.72   
0100732016   0.58   0.32   0.15   0.20   0.68  -0.69  -0.58  -1.47   0.04   1.98   1.30   1.13   
0100732017   0.05   1.69   2.31   2.71   1.53   0.30  -0.66  -0.74   0.11   0.29   1.00   0.09   
0100732018   0.11  -0.41   0.13   0.64   0.90   0.54  -0.21  -0.82  -2.52  -0.91  -0.68  -0.34   
0100732019  -0.66   0.49   0.42   1.55   0.67   0.81  -0.05  -0.88   0.51   0.43  -0.67  -1.36   
0100732020  -0.56   0.07   0.26  -0.68  -0.38   0.67   0.86   0.36  -1.52  -1.07  -0.59  -0.71   
0100732021  -0.74  -0.43  -0.58  -1.03  -2.07  -1.99  -1.56  -0.73   0.01   0.95   0.17   0.83   
0100732022   0.03  -0.52  -1.73  -1.37   0.38   1.11   0.67  -0.13  -0.73  -0.64  -0.28   0.26   
0100732023   0.04  -0.53  -0.45   0.10   0.46   0.16  -0.10   0.95   0.87   0.93  -0.47  -0.82   
0100732024  -0.62  -0.07   0.47   0.60  -0.14  -0.61  -0.81  -0.90  -0.49  -0.82  -0.36  -0.18   
0100732025  -0.40   0.11   0.23   0.68  -0.84  -1.74  -1.46  -0.81 -99.99 -99.99 -99.99 -99.99   
0110731895 -99.99 -99.99  -1.77  -2.39  -1.95  -1.70  -0.61  -0.26   0.25  -1.37  -0.61   0.56   
0110731896   1.00   0.85  -1.22  -1.09  -0.25   0.16   1.16   0.58   1.30  -0.04   0.17  -1.61   
0110731897   0.29   0.41   2.11   1.38   0.34  -0.38  -0.71  -0.81  -2.54  -3.09  -1.43  -0.35   
0110731898   1.36   1.14   2.39   1.45   1.71   0.57   0.47   0.15   0.58   1.15   0.75  -0.04   
0110731899  -0.75  -0.60  -0.07  -0.96  -0.13  -0.61  -0.03  -1.00  -0.90  -0.59  -0.69  -0.18   
0110731900  -0.79   0.53   0.07  -0.58  -1.17  -0.62   0.23   0.54   0.53   0.16  -0.01  -0.65   
0110731901  -0.81  -1.39  -0.24  -0.98  -1.50  -1.72  -1.47  -1.53  -2.27  -1.69  -1.61  -0.71   
0110731902  -0.87  -0.70  -0.61  -0.68  -0.38   0.80   1.65   2.35   1.19   0.52   0.22   0.28   
0110731903   0.19   0.48   0.03   0.55  -0.16  -0.48  -0.74  -0.12   0.53   0.36  -0.64  -1.16   
0110731904  -0.56  -0.06   1.40   1.06   0.72  -0.52  -0.34   0.17   1.11   0.08  -1.19  -2.77   
0110731905  -1.52  -0.70  -0.82  -0.58  -0.21  -0.13   0.26   0.26   0.50   0.49   0.26   0.22   
0110731906   0.08   0.54   0.97  -0.29  -0.89  -1.38  -1.34  -0.71   0.34   0.36   0.56   0.28   
0110731907   1.94   1.39   0.96  -1.13  -0.39  -0.24   0.71   1.59   1.22   0.05  -0.96  -0.60   
0110731908  -0.41   0.96   0.84   1.36   1.44   0.95   0.62  -1.10  -1.61  -2.46  -1.97  -1.68   
0110731909  -0.41   0.64   0.75   1.55   0.49   0.69   0.23  -0.18   0.03  -0.43   0.58   0.75   
0110731910   0.81   0.37  -1.51  -1.58  -0.83  -0.44  -0.26  -0.90   0.35   0.32   0.00  -0.97   
0110731911  -1.29  -0.46  -0.55   0.11  -0.88  -0.82  -1.72  -0.87   1.63   1.98   1.84   0.06   
0110731912  -0.41  -0.74  -0.38   0.58   0.37  -0.03  -0.28  -0.06   0.13   0.09  -0.31  -0.71   
0110731913  -0.05   0.18   1.79   0.58   0.18  -1.15  -1.45  -1.78  -1.39  -0.19   0.36   0.07   
0110731914  -0.47  -0.62  -0.39  -1.02  -1.66  -1.63  -1.89  -1.55  -0.68   0.28  -0.46  -0.73   
0110731915  -0.69   0.37  -0.74  -2.24  -0.63   0.35   2.00   2.18   2.10   0.59  -0.47  -0.78   
0110731916   1.72   1.90   1.11  -2.13  -0.93  -0.07  -0.29  -0.18  -0.88   0.21  -0.38  -0.21   
0110731917  -0.40  -0.91  -0.96  -0.34   0.23   0.68   0.14  -0.12  -0.97  -0.56  -1.13  -1.69   
0110731918  -1.52  -0.89  -1.14  -0.37   0.18   0.63  -0.26  -0.54  -0.06   0.45   0.17   0.42   
