state_code,year,quarter,loss_quarter,region
NE,2020,Q3,,Northern Rockies & Plains
NV,2020,Q2,0.1339745962155614,Southwest
NV,2020,Q3,0.1339745962155614,Southwest
NH,2020,Q2,0.09148647484100414,Northeast
NH,2020,Q3,0.09148647484100414,Northeast
NJ,2020,Q2,0.061946961614185336,Northeast
NJ,2020,Q3,0.061946961614185336,Northeast
NM,2020,Q2,0.2284832501895404,Southwest
NM,2020,Q3,0.2284832501895404,Southwest
NY,2020,Q2,0.11897237420194662,Northeast
NY,2020,Q3,0.11897237420194662,Northeast
NC,2020,Q2,0.11980225318212712,Southeast
NC,2020,Q3,0.11980225318212712,Southeast
ND,2020,Q2,,Northern Rockies & Plains
ND,2020,Q3,,Northern Rockies & Plains
OH,2020,Q2,0.10411801913068197,Ohio Valley
OH,2020,Q3,0.10411801913068197,Ohio Valley
OK,2020,Q2,0.1132698704900994,South
OK,2020,Q3,0.1132698704900994,South
OR,2020,Q2,0.05740822055737671,Northwest
OR,2020,Q3,0.05740822055737671,Northwest
PA,2020,Q2,0.07797712116808231,Northeast
PA,2020,Q3,0.07797712116808231,Northeast
RI,2020,Q2,,Northeast
RI,2020,Q3,,Northeast
SC,2020,Q2,0.1412060113348126,Southeast
SC,2020,Q3,0.1412060113348126,Southeast
SD,2020,Q2,,Northern Rockies & Plains
SD,2020,Q3,,Northern Rockies & Plains
TN,2020,Q2,0.12506921646967284,Southeast
TN,2020,Q3,0.12506921646967284,Southeast
TX,2020,Q2,0.10837866194310941,South
TX,2020,Q3,0.10837866194310941,South
UT,2020,Q2,0.15784160086669607,Southwest
UT,2020,Q3,0.15784160086669607,Southwest
VT,2020,Q2,0.12882455402844328,Northeast
VT,2020,Q3,0.12882455402844328,Northeast
VA,2020,Q2,0.13164707601066594,Southeast
VA,2020,Q3,0.13164707601066594,Southeast
WA,2020,Q2,0.08094004449434367,Northwest
WA,2020,Q3,0.08094004449434367,Northwest
WV,2020,Q2,0.08989955044356324,Ohio Valley
WV,2020,Q3,0.08989955044356324,Ohio Valley
WI,2020,Q2,0.1610495850787147,Upper Midwest
WI,2020,Q3,0.1610495850787147,Upper Midwest
WY,2020,Q2,,Northern Rockies & Plains
WY,2020,Q3,,Northern Rockies & Plains
MSO,2020,Q2,0.21206496703643574,
MSO,2020,Q3,0.21206496703643574,
AL,2020,Q4,0.15113891057689677,Southeast
AL,2021,Q1,0.15113891057689677,Southeast
AK,2020,Q4,,Northwest
AK,2021,Q1,,Northwest
AZ,2020,Q4,,Southwest
AZ,2021,Q1,,Southwest
AR,2020,Q4,0.12627644123392368,South
AR,2021,Q1,0.12627644123392368,South
CA,2020,Q4,0.05790082562761334,West
CA,2021,Q1,0.05790082562761334,West
CO,2020,Q4,0.22050077125179424,Southwest
CO,2021,Q1,0.22050077125179424,Southwest
CT,2020,Q4,0.1978441304850942,Northeast
CT,2021,Q1,0.1978441304850942,Northeast
DC,2020,Q4,,
DC,2021,Q1,,
DE,2020,Q4,0.2369282595897957,Northeast
DE,2021,Q1,0.2369282595897957,Northeast
FL,2020,Q4,0.18249352804814556,Southeast
FL,2021,Q1,0.18249352804814556,Southeast
GA,2020,Q4,0.12616340663200887,Southeast
GA,2021,Q1,0.12616340663200887,Southeast
ID,2020,Q4,0.10785742880022886,Northwest
ID,2021,Q1,0.10785742880022886,Northwest
IL,2020,Q4,0.22672404215269448,Ohio Valley
IL,2021,Q1,0.22672404215269448,Ohio Valley
IN,2020,Q4,0.12097511292070295,Ohio Valley
IN,2021,Q1,0.12097511292070295,Ohio Valley
IA,2020,Q4,0.271174147867669,Upper Midwest
IA,2021,Q1,0.271174147867669,Upper Midwest
KS,2020,Q4,0.10209779279566189,South
KS,2021,Q1,0.10209779279566189,South
KY,2020,Q4,0.16515289006327816,Ohio Valley
KY,2021,Q1,0.16515289006327816,Ohio Valley
LA,2020,Q4,0.05938405057522678,South
LA,2021,Q1,0.05938405057522678,South
ME,2020,Q4,0.11359473957208166,Northeast
ME,2021,Q1,0.11359473957208166,Northeast
MD,2020,Q4,0.16734020074068923,Northeast
MD,2021,Q1,0.16734020074068923,Northeast
MA,2020,Q4,0.18012246638630147,Northeast
MA,2021,Q1,0.18012246638630147,Northeast
MI,2020,Q4,0.21808702507512268,Upper Midwest
MI,2021,Q1,0.21808702507512268,Upper Midwest
MN,2020,Q4,0.282444312527963,Upper Midwest
MN,2021,Q1,0.282444312527963,Upper Midwest
MS,2020,Q4,,Southeast
MS,2021,Q1,,Southeast
MO,2020,Q4,0.11155566672225692,South
MO,2021,Q1,0.11155566672225692,South
MT,2020,Q4,0.1501634144012025,Northern Rockies & Plains
MT,2021,Q1,0.1501634144012025,Northern Rockies & Plains
NE,2020,Q4,,Northern Rockies & Plains
NE,2021,Q1,,Northern Rockies & Plains
NV,2020,Q4,0.20350228992762465,Southwest
NV,2021,Q1,0.20350228992762465,Southwest
NH,2020,Q4,0.1567760582327007,Northeast
NH,2021,Q1,0.1567760582327007,Northeast
NJ,2020,Q4,0.09271769037505617,Northeast
NJ,2021,Q1,0.09271769037505617,Northeast
NM,2020,Q4,0.2928932188134524,Southwest
NM,2021,Q1,0.2928932188134524,Southwest
NY,2020,Q4,0.24737768490725864,Northeast
NY,2021,Q1,0.24737768490725864,Northeast
NC,2020,Q4,0.13377930352984857,Southeast
NC,2021,Q1,0.13377930352984857,Southeast
ND,2020,Q4,,Northern Rockies & Plains
ND,2021,Q1,,Northern Rockies & Plains
OH,2020,Q4,0.20641888104213812,Ohio Valley
OH,2021,Q1,0.20641888104213812,Ohio Valley
OK,2020,Q4,0.07417990022744847,South
OK,2021,Q1,0.07417990022744847,South
OR,2020,Q4,0.19956195050408942,Northwest
OR,2021,Q1,0.19956195050408942,Northwest
PA,2020,Q4,0.21124841947648376,Northeast
PA,2021,Q1,0.21124841947648376,Northeast
RI,2020,Q4,0.12168993434632014,Northeast
RI,2021,Q1,0.12168993434632014,Northeast
SC,2020,Q4,0.10504309193203154,Southeast
SC,2021,Q1,0.10504309193203154,Southeast
SD,2020,Q4,,Northern Rockies & Plains
SD,2021,Q1,,Northern Rockies & Plains
TN,2020,Q4,0.17414357485610354,Southeast
TN,2021,Q1,0.17414357485610354,Southeast
TX,2020,Q4,0.0754143908834154,South
TX,2021,Q1,0.0754143908834154,South
UT,2020,Q4,0.18599654422339207,Southwest
UT,2021,Q1,0.18599654422339207,Southwest
VT,2020,Q4,0.10051384531736485,Northeast
VT,2021,Q1,0.10051384531736485,Northeast
VA,2020,Q4,0.1620347308213026,Southeast
VA,2021,Q1,0.1620347308213026,Southeast
WA,2020,Q4,0.17431382689422736,Northwest
WA,2021,Q1,0.17431382689422736,Northwest
WV,2020,Q4,0.24682490264698254,Ohio Valley
WV,2021,Q1,0.24682490264698254,Ohio Valley
WI,2020,Q4,0.25794993573725744,Upper Midwest
WI,2021,Q1,0.25794993573725744,Upper Midwest
WY,2020,Q4,,Northern Rockies & Plains
WY,2021,Q1,,Northern Rockies & Plains
MSO,2020,Q4,0.12700283574448878,
MSO,2021,Q1,0.12700283574448878,
AL,2021,Q2,0.1468267073280487,Southeast
AL,2021,Q3,0.1468267073280487,Southeast
AK,2021,Q2,,Northwest
AK,2021,Q3,,Northwest
AZ,2021,Q2,,Southwest
AZ,2021,Q3,,Southwest
AR,2021,Q2,0.20688446108746794,South
AR,2021,Q3,0.20688446108746794,South
CA,2021,Q2,0.06909842239803565,West
CA,2021,Q3,0.06909842239803565,West
CO,2021,Q2,0.15684256850972011,Southwest
CO,2021,Q3,0.15684256850972011,Southwest
CT,2021,Q2,0.10557280900008414,Northeast
CT,2021,Q3,0.10557280900008414,Northeast
DC,2021,Q2,,
DC,2021,Q3,,
DE,2021,Q2,0.07319130400370166,Northeast
DE,2021,Q3,0.07319130400370166,Northeast
FL,2021,Q2,0.5380569879451902,Southeast
FL,2021,Q3,0.5380569879451902,Southeast
GA,2021,Q2,0.1669017294535462,Southeast
GA,2021,Q3,0.1669017294535462,Southeast
ID,2021,Q2,0.1481726958487648,Northwest
ID,2021,Q3,0.1481726958487648,Northwest
IL,2021,Q2,0.12655797199236085,Ohio Valley
IL,2021,Q3,0.12655797199236085,Ohio Valley
IN,2021,Q2,0.06944187124977619,Ohio Valley
IN,2021,Q3,0.06944187124977619,Ohio Valley
IA,2021,Q2,0.36787707673612435,Upper Midwest
IA,2021,Q3,0.36787707673612435,Upper Midwest
KS,2021,Q2,0.11163679207815613,South
KS,2021,Q3,0.11163679207815613,South
KY,2021,Q2,0.12646581726399364,Ohio Valley
KY,2021,Q3,0.12646581726399364,Ohio Valley
LA,2021,Q2,,South
LA,2021,Q3,,South
ME,2021,Q2,0.13837739750643197,Northeast
ME,2021,Q3,0.13837739750643197,Northeast
MD,2021,Q2,0.1315359870650169,Northeast
MD,2021,Q3,0.1315359870650169,Northeast
MA,2021,Q2,0.2066512357654804,Northeast
MA,2021,Q3,0.2066512357654804,Northeast
MI,2021,Q2,0.11428968696266739,Upper Midwest
MI,2021,Q3,0.11428968696266739,Upper Midwest
MN,2021,Q2,0.16167915163563862,Upper Midwest
MN,2021,Q3,0.16167915163563862,Upper Midwest
MS,2021,Q2,,Southeast
MS,2021,Q3,,Southeast
MO,2021,Q2,0.09617401649946788,South
MO,2021,Q3,0.09617401649946788,South
MT,2021,Q2,0.08305069938382226,Northern Rockies & Plains
MT,2021,Q3,0.08305069938382226,Northern Rockies & Plains
NE,2021,Q2,,Northern Rockies & Plains
NE,2021,Q3,,Northern Rockies & Plains
NV,2021,Q2,,Southwest
NV,2021,Q3,,Southwest
NH,2021,Q2,0.08037274631822389,Northeast
NH,2021,Q3,0.08037274631822389,Northeast
NJ,2021,Q2,0.09536106234826613,Northeast
NJ,2021,Q3,0.09536106234826613,Northeast
NM,2021,Q2,,Southwest
NM,2021,Q3,,Southwest
NY,2021,Q2,0.1136856949117524,Northeast
NY,2021,Q3,0.1136856949117524,Northeast
NC,2021,Q2,0.15136374916073014,Southeast
NC,2021,Q3,0.15136374916073014,Southeast
ND,2021,Q2,,Northern Rockies & Plains
ND,2021,Q3,,Northern Rockies & Plains
OH,2021,Q2,0.1343241523968186,Ohio Valley
OH,2021,Q3,0.1343241523968186,Ohio Valley
OK,2021,Q2,0.14176976295113775,South
OK,2021,Q3,0.14176976295113775,South
OR,2021,Q2,0.11794166529101013,Northwest
OR,2021,Q3,0.11794166529101013,Northwest
PA,2021,Q2,0.09827088337811418,Northeast
PA,2021,Q3,0.09827088337811418,Northeast
RI,2021,Q2,,Northeast
RI,2021,Q3,,Northeast
SC,2021,Q2,0.1357438021569043,Southeast
SC,2021,Q3,0.1357438021569043,Southeast
SD,2021,Q2,,Northern Rockies & Plains
SD,2021,Q3,,Northern Rockies & Plains
TN,2021,Q2,0.0888316603002377,Southeast
TN,2021,Q3,0.0888316603002377,Southeast
TX,2021,Q2,0.12704247658145762,South
TX,2021,Q3,0.12704247658145762,South
UT,2021,Q2,0.24157844701477504,Southwest
UT,2021,Q3,0.24157844701477504,Southwest
VT,2021,Q2,0.14514958573488956,Northeast
VT,2021,Q3,0.14514958573488956,Northeast
VA,2021,Q2,0.09541408144527475,Southeast
VA,2021,Q3,0.09541408144527475,Southeast
WA,2021,Q2,0.12327863555335161,Northwest
WA,2021,Q3,0.12327863555335161,Northwest
WV,2021,Q2,0.11861152856195556,Ohio Valley
WV,2021,Q3,0.11861152856195556,Ohio Valley
WI,2021,Q2,0.08170579403730138,Upper Midwest
WI,2021,Q3,0.08170579403730138,Upper Midwest
WY,2021,Q2,,Northern Rockies & Plains
WY,2021,Q3,,Northern Rockies & Plains
MSO,2021,Q2,0.15054934526785402,
MSO,2021,Q3,0.15054934526785402,
AL,2021,Q4,0.1440319301555011,Southeast
AL,2022,Q1,0.1440319301555011,Southeast
AK,2021,Q4,,Northwest
AK,2022,Q1,,Northwest
AZ,2021,Q4,,Southwest
AZ,2022,Q1,,Southwest
AR,2021,Q4,0.24317451805149803,South
AR,2022,Q1,0.24317451805149803,South
CA,2021,Q4,0.13423753790536475,West
CA,2022,Q1,0.13423753790536475,West
CO,2021,Q4,0.2611280499774107,Southwest
CO,2022,Q1,0.2611280499774107,Southwest
CT,2021,Q4,0.30320491871665156,Northeast
CT,2022,Q1,0.30320491871665156,Northeast
DC,2021,Q4,,
DC,2022,Q1,,
DE,2021,Q4,0.2735168427432211,Northeast
DE,2022,Q1,0.2735168427432211,Northeast
FL,2021,Q4,0.3673459211697634,Southeast
FL,2022,Q1,0.3673459211697634,Southeast
GA,2021,Q4,0.2595929400801982,Southeast
GA,2022,Q1,0.2595929400801982,Southeast
ID,2021,Q4,0.30993444065764575,Northwest
ID,2022,Q1,0.30993444065764575,Northwest
IL,2021,Q4,0.2875295001209036,Ohio Valley
IL,2022,Q1,0.2875295001209036,Ohio Valley
IN,2021,Q4,0.13995963961706814,Ohio Valley
IN,2022,Q1,0.13995963961706814,Ohio Valley
IA,2021,Q4,0.3476719269465578,Upper Midwest
IA,2022,Q1,0.3476719269465578,Upper Midwest
KS,2021,Q4,0.16977982635739097,South
KS,2022,Q1,0.16977982635739097,South
KY,2021,Q4,0.17432796017839303,Ohio Valley
KY,2022,Q1,0.17432796017839303,Ohio Valley
LA,2021,Q4,,South
LA,2022,Q1,,South
ME,2021,Q4,0.1992271774079356,Northeast
ME,2022,Q1,0.1992271774079356,Northeast
MD,2021,Q4,0.19918519754809294,Northeast
MD,2022,Q1,0.19918519754809294,Northeast
MA,2021,Q4,0.2677214436718969,Northeast
MA,2022,Q1,0.2677214436718969,Northeast
MI,2021,Q4,0.2021656167886623,Upper Midwest
MI,2022,Q1,0.2021656167886623,Upper Midwest
MN,2021,Q4,0.36220719585671934,Upper Midwest
MN,2022,Q1,0.36220719585671934,Upper Midwest
MS,2021,Q4,,Southeast
MS,2022,Q1,,Southeast
MO,2021,Q4,0.18893386038604543,South
MO,2022,Q1,0.18893386038604543,South
MT,2021,Q4,0.14387235446193802,Northern Rockies & Plains
MT,2022,Q1,0.14387235446193802,Northern Rockies & Plains
NE,2021,Q4,,Northern Rockies & Plains
NE,2022,Q1,,Northern Rockies & Plains
NV,2021,Q4,,Southwest
NV,2022,Q1,,Southwest
NH,2021,Q4,0.2765941234851863,Northeast
NH,2022,Q1,0.2765941234851863,Northeast
NJ,2021,Q4,0.15248062821801966,Northeast
NJ,2022,Q1,0.15248062821801966,Northeast
NM,2021,Q4,0.11682391336721532,Southwest
NM,2022,Q1,0.11682391336721532,Southwest
NY,2021,Q4,0.20717503282790817,Northeast
NY,2022,Q1,0.20717503282790817,Northeast
NC,2021,Q4,0.1795563679910942,Southeast
NC,2022,Q1,0.1795563679910942,Southeast
ND,2021,Q4,,Northern Rockies & Plains
ND,2022,Q1,,Northern Rockies & Plains
OH,2021,Q4,0.2254033307585166,Ohio Valley
OH,2022,Q1,0.2254033307585166,Ohio Valley
OK,2021,Q4,0.28010544162184303,South
OK,2022,Q1,0.28010544162184303,South
OR,2021,Q4,0.1845324006794864,Northwest
OR,2022,Q1,0.1845324006794864,Northwest
PA,2021,Q4,0.25037847059927476,Northeast
PA,2022,Q1,0.25037847059927476,Northeast
RI,2021,Q4,,Northeast
RI,2022,Q1,,Northeast
SC,2021,Q4,0.21173657746856556,Southeast
SC,2022,Q1,0.21173657746856556,Southeast
SD,2021,Q4,,Northern Rockies & Plains
SD,2022,Q1,,Northern Rockies & Plains
TN,2021,Q4,0.23154880351494656,Southeast
TN,2022,Q1,0.23154880351494656,Southeast
TX,2021,Q4,0.1531251587263519,South
TX,2022,Q1,0.1531251587263519,South
UT,2021,Q4,0.4251736784984975,Southwest
UT,2022,Q1,0.4251736784984975,Southwest
VT,2021,Q4,0.2654098819685675,Northeast
VT,2022,Q1,0.2654098819685675,Northeast
VA,2021,Q4,0.15935126428797197,Southeast
VA,2022,Q1,0.15935126428797197,Southeast
WA,2021,Q4,0.2680749452886001,Northwest
WA,2022,Q1,0.2680749452886001,Northwest
WV,2021,Q4,0.16347800201203144,Ohio Valley
WV,2022,Q1,0.16347800201203144,Ohio Valley
WI,2021,Q4,0.30511196656224593,Upper Midwest
WI,2022,Q1,0.30511196656224593,Upper Midwest
WY,2021,Q4,,Northern Rockies & Plains
WY,2022,Q1,,Northern Rockies & Plains
MSO,2021,Q4,0.18808924604268618,
MSO,2022,Q1,0.18808924604268618,
AL,2022,Q2,0.12514448719529148,Southeast
AL,2022,Q3,0.12514448719529148,Southeast
AK,2022,Q2,,Northwest
AK,2022,Q3,,Northwest
AZ,2022,Q2,,Southwest
AZ,2022,Q3,,Southwest
AR,2022,Q2,0.08169526730526311,South
AR,2022,Q3,0.08169526730526311,South
CA,2022,Q2,0.012233230584217325,West
CA,2022,Q3,0.012233230584217325,West
CO,2022,Q2,0.09223040695889029,Southwest
CO,2022,Q3,0.09223040695889029,Southwest
CT,2022,Q2,0.0837182788501295,Northeast
CT,2022,Q3,0.0837182788501295,Northeast
DC,2022,Q2,0.10388041923507607,
DC,2022,Q3,0.10388041923507607,
DE,2022,Q2,,Northeast
DE,2022,Q3,,Northeast
FL,2022,Q2,0.16147450843757882,Southeast
FL,2022,Q3,0.16147450843757882,Southeast
GA,2022,Q2,0.18669323751227984,Southeast
GA,2022,Q3,0.18669323751227984,Southeast
ID,2022,Q2,0.2799177001769043,Northwest
ID,2022,Q3,0.2799177001769043,Northwest
IL,2022,Q2,0.14573220663355713,Ohio Valley
IL,2022,Q3,0.14573220663355713,Ohio Valley
IN,2022,Q2,0.35638561063269625,Ohio Valley
IN,2022,Q3,0.35638561063269625,Ohio Valley
IA,2022,Q2,0.24606296507494807,Upper Midwest
IA,2022,Q3,0.24606296507494807,Upper Midwest
KS,2022,Q2,0.11368866330854965,South
KS,2022,Q3,0.11368866330854965,South
KY,2022,Q2,0.22051623704604295,Ohio Valley
KY,2022,Q3,0.22051623704604295,Ohio Valley
LA,2022,Q2,,South
LA,2022,Q3,,South
ME,2022,Q2,0.15757646082576804,Northeast
ME,2022,Q3,0.15757646082576804,Northeast
MD,2022,Q2,0.09517525951527517,Northeast
MD,2022,Q3,0.09517525951527517,Northeast
MA,2022,Q2,0.08149675641887066,Northeast
MA,2022,Q3,0.08149675641887066,Northeast
MI,2022,Q2,0.16035901138331643,Upper Midwest
MI,2022,Q3,0.16035901138331643,Upper Midwest
MN,2022,Q2,0.20280265055443203,Upper Midwest
MN,2022,Q3,0.20280265055443203,Upper Midwest
MS,2022,Q2,,Southeast
MS,2022,Q3,,Southeast
MO,2022,Q2,0.09021502354964228,South
MO,2022,Q3,0.09021502354964228,South
MT,2022,Q2,0.1339745962155614,Northern Rockies & Plains
MT,2022,Q3,0.1339745962155614,Northern Rockies & Plains
NE,2022,Q2,0.40329185856014493,Northern Rockies & Plains
NE,2022,Q3,0.40329185856014493,Northern Rockies & Plains
NV,2022,Q2,,Southwest
NV,2022,Q3,,Southwest
NH,2022,Q2,0.0882036691126643,Northeast
NH,2022,Q3,0.0882036691126643,Northeast
NJ,2022,Q2,0.10247253214424934,Northeast
NJ,2022,Q3,0.10247253214424934,Northeast
NM,2022,Q2,0.1376835014974237,Southwest
NM,2022,Q3,0.1376835014974237,Southwest
NY,2022,Q2,0.13712788513919316,Northeast
NY,2022,Q3,0.13712788513919316,Northeast
NC,2022,Q2,0.08698372078333139,Southeast
NC,2022,Q3,0.08698372078333139,Southeast
ND,2022,Q2,,Northern Rockies & Plains
ND,2022,Q3,,Northern Rockies & Plains
OH,2022,Q2,0.13831995932800412,Ohio Valley
OH,2022,Q3,0.13831995932800412,Ohio Valley
OK,2022,Q2,0.16693993551590092,South
OK,2022,Q3,0.16693993551590092,South
OR,2022,Q2,0.22106718428024053,Northwest
OR,2022,Q3,0.22106718428024053,Northwest
PA,2022,Q2,0.12743616744949815,Northeast
PA,2022,Q3,0.12743616744949815,Northeast
RI,2022,Q2,0.1201173098718803,Northeast
RI,2022,Q3,0.1201173098718803,Northeast
SC,2022,Q2,0.22389486454053809,Southeast
SC,2022,Q3,0.22389486454053809,Southeast
SD,2022,Q2,0.12060626944847208,Northern Rockies & Plains
SD,2022,Q3,0.12060626944847208,Northern Rockies & Plains
TN,2022,Q2,0.1580743373132828,Southeast
TN,2022,Q3,0.1580743373132828,Southeast
TX,2022,Q2,0.09886713455979723,South
TX,2022,Q3,0.09886713455979723,South
UT,2022,Q2,0.20046432573042228,Southwest
UT,2022,Q3,0.20046432573042228,Southwest
VT,2022,Q2,0.07088867015418265,Northeast
VT,2022,Q3,0.07088867015418265,Northeast
VA,2022,Q2,0.15771451099452904,Southeast
VA,2022,Q3,0.15771451099452904,Southeast
WA,2022,Q2,0.1801934875393042,Northwest
WA,2022,Q3,0.1801934875393042,Northwest
WV,2022,Q2,0.16142167295713428,Ohio Valley
WV,2022,Q3,0.16142167295713428,Ohio Valley
WI,2022,Q2,0.23988304993390808,Upper Midwest
WI,2022,Q3,0.23988304993390808,Upper Midwest
WY,2022,Q2,,Northern Rockies & Plains
WY,2022,Q3,,Northern Rockies & Plains
MSO,2022,Q2,0.1440429934440176,
MSO,2022,Q3,0.1440429934440176,
AL,2022,Q4,0.1002959066330188,Southeast
AL,2023,Q1,0.1002959066330188,Southeast
AK,2022,Q4,,Northwest
AK,2023,Q1,,Northwest
AZ,2022,Q4,,Southwest
AZ,2023,Q1,,Southwest
AR,2022,Q4,0.15418400361609175,South
AR,2023,Q1,0.15418400361609175,South
CA,2022,Q4,0.10025399889852304,West
CA,2023,Q1,0.10025399889852304,West
CO,2022,Q4,0.15876759592134249,Southwest
CO,2023,Q1,0.15876759592134249,Southwest
CT,2022,Q4,0.177082639351836,Northeast
CT,2023,Q1,0.177082639351836,Northeast
DC,2022,Q4,0.3012947857801884,
DC,2023,Q1,0.3012947857801884,
DE,2022,Q4,0.1538029882373435,Northeast
DE,2023,Q1,0.1538029882373435,Northeast
FL,2022,Q4,0.1269048837800012,Southeast
FL,2023,Q1,0.1269048837800012,Southeast
GA,2022,Q4,0.15840430530727512,Southeast
GA,2023,Q1,0.15840430530727512,Southeast
ID,2022,Q4,0.2126734851818639,Northwest
ID,2023,Q1,0.2126734851818639,Northwest
IL,2022,Q4,0.19478916675114932,Ohio Valley
IL,2023,Q1,0.19478916675114932,Ohio Valley
IN,2022,Q4,0.19456520284718937,Ohio Valley
IN,2023,Q1,0.19456520284718937,Ohio Valley
IA,2022,Q4,0.3069343005443457,Upper Midwest
IA,2023,Q1,0.3069343005443457,Upper Midwest
KS,2022,Q4,0.10464929074580864,South
KS,2023,Q1,0.10464929074580864,South
KY,2022,Q4,0.24832984249593693,Ohio Valley
KY,2023,Q1,0.24832984249593693,Ohio Valley
LA,2022,Q4,,South
LA,2023,Q1,,South
ME,2022,Q4,0.23335937783613558,Northeast
ME,2023,Q1,0.23335937783613558,Northeast
MD,2022,Q4,0.4143158724027086,Northeast
MD,2023,Q1,0.4143158724027086,Northeast
MA,2022,Q4,0.27498894791801576,Northeast
MA,2023,Q1,0.27498894791801576,Northeast
MI,2022,Q4,0.2600983638514094,Upper Midwest
MI,2023,Q1,0.2600983638514094,Upper Midwest
MN,2022,Q4,0.3796582810752751,Upper Midwest
MN,2023,Q1,0.3796582810752751,Upper Midwest
MS,2022,Q4,,Southeast
MS,2023,Q1,,Southeast
MO,2022,Q4,0.1238612851728057,South
MO,2023,Q1,0.1238612851728057,South
MT,2022,Q4,0.3287701954252549,Northern Rockies & Plains
MT,2023,Q1,0.3287701954252549,Northern Rockies & Plains
NE,2022,Q4,0.307987883114583,Northern Rockies & Plains
NE,2023,Q1,0.307987883114583,Northern Rockies & Plains
NV,2022,Q4,,Southwest
NV,2023,Q1,,Southwest
NH,2022,Q4,0.22123079061798967,Northeast
NH,2023,Q1,0.22123079061798967,Northeast
NJ,2022,Q4,0.13783792583035848,Northeast
NJ,2023,Q1,0.13783792583035848,Northeast
NM,2022,Q4,0.04197692137502129,Southwest
NM,2023,Q1,0.04197692137502129,Southwest
NY,2022,Q4,0.1666060628097571,Northeast
NY,2023,Q1,0.1666060628097571,Northeast
NC,2022,Q4,0.13710444166820246,Southeast
NC,2023,Q1,0.13710444166820246,Southeast
ND,2022,Q4,,Northern Rockies & Plains
ND,2023,Q1,,Northern Rockies & Plains
OH,2022,Q4,0.22487405384726034,Ohio Valley
OH,2023,Q1,0.22487405384726034,Ohio Valley
OK,2022,Q4,0.3542535969992422,South
OK,2023,Q1,0.3542535969992422,South
OR,2022,Q4,0.16814704996163476,Northwest
OR,2023,Q1,0.16814704996163476,Northwest
PA,2022,Q4,0.21418015096349186,Northeast
PA,2023,Q1,0.21418015096349186,Northeast
RI,2022,Q4,0.21553545944726382,Northeast
RI,2023,Q1,0.21553545944726382,Northeast
SC,2022,Q4,0.18541335521065727,Southeast
SC,2023,Q1,0.18541335521065727,Southeast
SD,2022,Q4,0.10399949698203248,Northern Rockies & Plains
SD,2023,Q1,0.10399949698203248,Northern Rockies & Plains
TN,2022,Q4,0.19881844011991145,Southeast
TN,2023,Q1,0.19881844011991145,Southeast
TX,2022,Q4,0.21424371760489047,South
TX,2023,Q1,0.21424371760489047,South
UT,2022,Q4,0.2401227210576543,Southwest
UT,2023,Q1,0.2401227210576543,Southwest
VT,2022,Q4,0.2987585630012707,Northeast
VT,2023,Q1,0.2987585630012707,Northeast
VA,2022,Q4,0.17392757927460045,Southeast
VA,2023,Q1,0.17392757927460045,Southeast
WA,2022,Q4,0.2015876781702659,Northwest
WA,2023,Q1,0.2015876781702659,Northwest
WV,2022,Q4,0.3237009112970376,Ohio Valley
WV,2023,Q1,0.3237009112970376,Ohio Valley
WI,2022,Q4,0.30588920027903177,Upper Midwest
WI,2023,Q1,0.30588920027903177,Upper Midwest
WY,2022,Q4,,Northern Rockies & Plains
WY,2023,Q1,,Northern Rockies & Plains
MSO,2022,Q4,0.11582335963364887,
MSO,2023,Q1,0.11582335963364887,
AL,2023,Q2,0.16194204429302994,Southeast
AL,2023,Q3,0.16194204429302994,Southeast
AK,2023,Q2,,Northwest
AK,2023,Q3,,Northwest
AZ,2023,Q2,,Southwest
AZ,2023,Q3,,Southwest
AR,2023,Q2,0.10162705128442184,South
AR,2023,Q3,0.10162705128442184,South
CA,2023,Q2,0.009654522221794637,West
CA,2023,Q3,0.009654522221794637,West
CO,2023,Q2,0.10072492963837087,Southwest
CO,2023,Q3,0.10072492963837087,Southwest
CT,2023,Q2,0.20806534750197958,Northeast
CT,2023,Q3,0.20806534750197958,Northeast
DC,2023,Q2,,
DC,2023,Q3,,
DE,2023,Q2,,Northeast
DE,2023,Q3,,Northeast
FL,2023,Q2,0.25626611169158264,Southeast
FL,2023,Q3,0.25626611169158264,Southeast
GA,2023,Q2,0.152556563917986,Southeast
GA,2023,Q3,0.152556563917986,Southeast
ID,2023,Q2,0.16373066226917177,Northwest
ID,2023,Q3,0.16373066226917177,Northwest
IL,2023,Q2,0.16100135710083108,Ohio Valley
IL,2023,Q3,0.16100135710083108,Ohio Valley
IN,2023,Q2,0.11742004984191223,Ohio Valley
IN,2023,Q3,0.11742004984191223,Ohio Valley
IA,2023,Q2,0.0924331529501643,Upper Midwest
IA,2023,Q3,0.0924331529501643,Upper Midwest
KS,2023,Q2,0.045136289367769034,South
KS,2023,Q3,0.045136289367769034,South
KY,2023,Q2,0.0884475686766305,Ohio Valley
KY,2023,Q3,0.0884475686766305,Ohio Valley
LA,2023,Q2,0.08866508270816187,South
LA,2023,Q3,0.08866508270816187,South
ME,2023,Q2,0.1423275134173665,Northeast
ME,2023,Q3,0.1423275134173665,Northeast
MD,2023,Q2,0.17054709236494203,Northeast
MD,2023,Q3,0.17054709236494203,Northeast
MA,2023,Q2,0.14202234618245346,Northeast
MA,2023,Q3,0.14202234618245346,Northeast
MI,2023,Q2,0.11518496184224425,Upper Midwest
