"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-28","4.70","0.51","0.0","54","63","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-29","5.14","0.11","0.0","58","68","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-30","8.50","0.18","0.0","61","75","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-05-31","6.26","0.01","0.0","63","76","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-01","9.84","0.00","0.0","66","79","58",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-02","9.84","0.00","0.0","66","74","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-03","6.71","0.00","0.0","66","79","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-04","7.61","0.00","0.0","70","82","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-05","6.93","0.00","0.0","73","84","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-06","11.63","0.09","0.0","73","88","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-07","14.76","0.01","0.0","72","84","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-08","9.17","0.00","0.0","55","61","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-09","6.49","0.00","0.0","56","69","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-10","6.49","0.00","0.0","63","78","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-11","7.16","0.00","0.0","69","82","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-12","6.04","0.00","0.0","73","86","58",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-13","8.05","0.01","0.0","76","88","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-14","5.82","0.00","0.0","72","82","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-15","7.38","0.00","0.0","74","88","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-16","6.71","0.00","0.0","75","85","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-17","8.28","0.01","0.0","73","84","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-18","6.93","0.00","0.0","71","84","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-19","8.50","0.00","0.0","75","87","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-20","10.96","0.03","0.0","72","82","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-21","9.17","0.00","0.0","58","67","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-22","9.17","0.00","0.0","60","69","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-23","8.28","0.00","0.0","63","80","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-24","7.16","0.00","0.0","72","84","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-25","8.05","0.00","0.0","76","89","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-26","15.43","0.00","0.0","79","91","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-27","18.12","0.00","0.0","82","93","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-28","14.32","0.00","0.0","84","95","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-29","9.17","0.00","0.0","79","92","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-06-30","15.21","0.00","0.0","82","86","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-01","8.95","0.00","0.0","77","93","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-02","12.08","0.00","0.0","84","96","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-03","8.50","0.00","0.0","79","90","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-04","6.93","0.11","0.0","73","83","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-05","5.82","0.00","0.0","67","86","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-06","5.82","0.00","0.0","77","93","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-07","14.32","0.00","0.0","83","94","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-08","8.50","0.00","0.0","78","89","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-09","4.92","0.00","0.0","74","88","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-10","11.41","0.00","0.0","82","99","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-11","12.75","0.00","0.0","87","101","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-12","10.96","0.00","0.0","86","100","73",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-13","9.84","0.00","0.0","86","94","75",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-14","10.96","0.00","0.0","83","99","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-15","6.93","0.00","0.0","87","99","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-16","8.95","0.00","0.0","84","99","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-17","6.26","0.00","0.0","82","94","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-18","12.30","0.00","0.0","86","99","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-19","10.07","0.00","0.0","89","98","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-20","4.92","0.00","0.0","81","95","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-21","5.82","0.00","0.0","84","100","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-22","7.83","0.00","0.0","87","103","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-23","11.18","0.00","0.0","90","101","79",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-24","6.71","0.00","0.0","87","95","77",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-25","6.04","0.00","0.0","84","94","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-26","9.17","0.26","0.0","81","89","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-27","6.04","0.02","0.0","75","88","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-28","7.61","0.00","0.0","81","95","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-29","9.17","0.00","0.0","86","101","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-30","7.61","0.00","0.0","88","101","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-07-31","14.54","0.02","0.0","86","92","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-01","7.61","0.00","0.0","74","93","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-02","4.70","0.00","0.0","83","99","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-03","11.41","0.00","0.0","86","98","77",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-04","10.07","0.00","0.0","83","98","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-05","8.28","0.00","0.0","87","100","75",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-06","10.74","0.00","0.0","89","102","77",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-07","9.62","0.00","0.0","88","89","73",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-08","9.62","0.35","0.0","74","79","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-09","5.59","0.14","0.0","70","90","60",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-10","11.18","0.00","0.0","81","94","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-11","10.29","0.00","0.0","81","87","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-12","5.59","0.00","0.0","74","85","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-13","6.49","0.00","0.0","77","93","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-14","6.49","0.00","0.0","80","95","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-15","5.59","0.00","0.0","82","96","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-16","5.14","0.00","0.0","81","91","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-17","5.14","0.00","0.0","78","91","66",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-18","6.93","0.00","0.0","80","96","63",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-19","12.53","0.00","0.0","86","97","73",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-20","10.74","0.00","0.0","84","98","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-21","6.71","0.00","0.0","82","99","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-22","9.84","0.00","0.0","83","93","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-23","5.37","0.00","0.0","76","86","61",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-24","7.61","0.00","0.0","78","94","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-25","7.83","0.00","0.0","83","94","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-26","6.93","0.00","0.0","77","82","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-27","5.82","0.00","0.0","72","88","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-28","6.26","0.00","0.0","76","96","62",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-29","7.16","0.00","0.0","82","96","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-30","7.61","0.00","0.0","85","97","72",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-08-31","6.04","0.00","0.0","82","95","68",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-01","9.17","0.00","0.0","83","100","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-02","7.83","0.00","0.0","84","98","69",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-03","6.26","0.03","0.0","85","94","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-04","7.38","0.00","0.0","82","98","70",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-05","8.28","0.07","0.0","85","95","71",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-06","8.50","0.01","0.0","76","85","67",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-07","6.26","0.00","0.0","75","88","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-08","8.95","0.17","0.0","73","79","58",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-09","5.59","0.00","0.0","65","80","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-10","9.62","0.02","0.0","67","79","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-11","7.83","0.81","0.0","59","63","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-12","6.71","0.00","0.0","59","73","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-13","6.49","0.00","0.0","65","81","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-14","8.05","0.00","0.0","70","90","56",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-15","13.65","0.00","0.0","77","92","65",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-16","18.79","0.00","0.0","80","87","74",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-17","8.95","0.05","0.0","68","78","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-18","11.18","0.00","0.0","63","83","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-19","9.62","0.00","0.0","66","76","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-20","6.04","0.24","0.0","56","59","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-21","6.71","0.00","0.0","54","65","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-22","6.93","0.00","0.0","57","74","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-23","6.71","0.00","0.0","67","78","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-24","5.59","0.00","0.0","64","75","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-25","4.92","0.00","0.0","65","77","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-26","7.61","0.00","0.0","66","82","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-27","7.16","0.01","0.0","67","73","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-28","11.41","0.01","0.0","61","63","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-29","7.61","0.13","0.0","48","51","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-09-30","6.26","0.00","0.0","46","58","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-01","6.71","0.00","0.0","48","59","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-02","5.82","0.00","0.0","50","58","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-03","6.26","0.00","0.0","51","69","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-04","9.40","0.00","0.0","55","64","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-05","6.04","0.00","0.0","48","61","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-06","4.25","0.00","0.0","49","62","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-07","6.26","0.00","0.0","51","67","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-08","5.59","0.00","0.0","55","77","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-09","15.21","0.00","0.0","56","65","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-10","8.95","0.00","0.0","37","42","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-11","5.37","0.00","0.0","37","51","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-12","5.14","0.00","0.0","41","57","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-13","6.04","0.00","0.0","47","67","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-14","4.47","0.00","0.0","51","69","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-15","5.59","0.00","0.0","53","72","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-16","8.95","0.00","0.0","58","78","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-17","16.78","0.18","0.0","64","73","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-18","5.37","0.00","0.0","50","56","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-19","10.51","0.28","0.0","47","55","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-20","9.84","0.00","0.0","42","48","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-21","7.61","0.00","0.0","47","56","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-22","5.59","0.00","0.0","51","63","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-23","9.17","0.00","0.0","53","58","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-24","5.37","0.00","0.0","44","53","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-25","4.70","0.00","0.0","45","62","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-26","11.63","0.00","0.0","49","61","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-27","9.17","0.03","0.0","39","41","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-28","8.50","0.00","0.0","31","40","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-29","9.40","0.00","0.0","31","34","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-30","4.70","0.00","0.0","22","34","14",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-10-31","4.70","0.00","0.0","29","45","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-01","4.25","0.00","0.0","33","46","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-02","5.37","0.00","0.0","36","51","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-03","3.58","0.00","0.0","39","56","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-04","3.58","0.00","0.0","41","57","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-05","6.04","0.00","0.0","45","62","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-06","5.37","0.00","0.0","47","62","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-07","4.92","0.00","0.0","45","60","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-08","2.46","0.00","0.0","45","62","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-09","3.80","0.00","0.0","45","62","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-10","4.92","0.00","0.0","44","62","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-11","6.26","0.00","0.0","46","55","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-12","4.92","0.00","0.0","41","57","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-13","3.36","0.00","0.0","45","61","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-14","4.47","0.00","0.0","46","61","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-15","3.36","0.00","0.0","47","64","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-16","4.92","0.00","0.0","47","57","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-17","4.92","0.00","0.0","44","58","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-18","3.80","0.00","0.0","45","60","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-19","4.70","0.00","0.0","44","58","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-20","4.25","0.12","0.0","44","49","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-21","7.83","0.00","0.0","43","48","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-22","3.80","0.00","0.0","39","43","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-23","4.03","0.00","0.0","39","49","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-24","6.04","0.00","0.0","38","48","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-25","12.08","0.12","0.6","35","39","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-26","5.37","0.00","0.0","27","32","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-27","10.07","0.11","1.6","32","39","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-28","6.49","0.44","4.5","33","38","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-29","8.05","0.38","3.5","34","39","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-11-30","5.37","0.00",,"31","36","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-12-01","4.47","0.00","0.0","27","37","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-12-02","3.36","0.00","0.0","29","36","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-12-03","3.13","0.00","0.0","34","40","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-12-04","2.91","0.11","0.0","30","33","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2019-12-05","2.91","0.15","0.0","33","38","33",
